"MEDIDOR:"	"Date"	"Time"	"Int.Len"	"kWh-Del"	"kVARh-Del"	"kWh-Rec"	"kVARh-Rec"
"          1002192804"	"11/04/24"	"03:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"03:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"04:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"04:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"04:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"04:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"05:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"05:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"05:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"05:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"06:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"06:15"	15	1,234800000000000	0,000000000000000	0,000000000000000	0,080100000000000
"          1002192804"	"11/04/24"	"06:30"	15	1,710900000000000	0,000000000000000	0,000000000000000	0,110700000000000
"          1002192804"	"11/04/24"	"06:45"	15	1,706400000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"11/04/24"	"07:00"	15	1,701900000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"11/04/24"	"07:15"	15	1,694700000000000	0,000000000000000	0,000000000000000	0,108000000000000
"          1002192804"	"11/04/24"	"07:30"	15	1,683000000000000	0,000000000000000	0,000000000000000	0,106200000000000
"          1002192804"	"11/04/24"	"07:45"	15	1,691100000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"11/04/24"	"08:00"	15	1,714500000000000	0,000000000000000	0,000000000000000	0,110700000000000
"          1002192804"	"11/04/24"	"08:15"	15	1,665900000000000	0,000000000000000	0,000000000000000	0,108000000000000
"          1002192804"	"11/04/24"	"08:30"	15	1,667700000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"11/04/24"	"08:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"09:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"09:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"09:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"09:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"10:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"10:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"10:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"10:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"11:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"11:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"11:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"11:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"12:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"12:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"12:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"12:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"13:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"13:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"13:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"13:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"14:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"14:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"14:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"14:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"15:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"15:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"15:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"15:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"16:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"16:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"16:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"16:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"17:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"17:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"17:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"17:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"18:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"18:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"18:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"11/04/24"	"18:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
